TPP_FSO_CapEuclideo.350.100.7.4
Total Cost:65916
|M*|: 348
Depot
Market 161(F)
9	12
18	3
29	12
35	11
38	10
43	13
47	3
64	12
75	2
80	5
86	2
88	11
96	11
100	12
Market 207
2	3
4	7
12	8
17	6
24	3
26	8
32	7
34	12
36	9
39	10
56	9
63	6
68	9
73	4
82	13
83	1
91	4
93	11
Market 287
4	1
19	12
33	6
35	1
45	3
50	8
61	13
69	7
77	6
80	3
81	13
88	5
94	6
Market 197
17	15
18	9
23	15
29	13
38	2
41	9
45	4
49	8
64	14
65	3
78	5
80	14
82	14
83	5
89	11
96	12
Market 81
3	15
4	8
10	12
12	7
21	1
44	2
49	6
56	2
57	15
60	4
61	5
64	2
73	11
77	11
88	9
89	7
92	13
98	9
99	13
Market 335(F)
4	6
11	3
15	12
18	13
29	15
47	3
49	5
60	8
65	13
68	15
69	3
72	1
Market 208
9	1
11	2
14	13
22	10
29	12
32	3
43	4
46	8
49	2
53	5
75	9
88	7
95	3
Market 345
8	4
11	1
38	6
41	6
43	10
45	13
46	5
67	5
70	9
72	12
78	4
80	3
82	5
96	4
Market 79
4	10
10	3
18	9
46	14
49	4
50	14
51	10
53	1
81	3
94	14
100	4
Market 61
4	15
9	11
11	11
30	4
32	8
38	4
41	5
52	6
57	9
59	2
60	2
69	1
87	15
96	2
Market 262
1	11
3	13
6	5
19	14
26	14
33	15
35	5
46	5
51	9
56	10
57	10
60	4
68	15
Market 98(F)
2	7
10	4
11	2
12	14
29	11
38	5
39	1
57	11
64	13
71	10
74	13
76	11
82	13
83	13
Market 99
1	15
8	7
26	15
33	6
38	13
39	14
41	2
44	1
45	1
49	11
55	2
59	2
65	13
73	6
77	3
80	3
86	1
95	6
Market 285
4	3
15	10
18	13
30	1
32	7
33	3
35	11
49	12
80	10
97	8
Market 21
14	2
17	1
25	5
30	14
44	1
45	13
57	11
69	14
72	14
77	4
80	1
88	11
93	9
Market 332
9	10
14	1
22	3
25	15
32	9
38	6
39	7
41	4
43	3
50	4
57	2
61	7
69	3
76	3
82	1
86	11
Market 59
3	14
9	6
10	13
15	13
18	2
19	3
23	6
25	4
26	13
27	13
30	15
32	7
35	14
36	2
37	12
39	3
41	14
43	11
45	6
46	15
54	2
56	9
61	10
72	13
89	10
97	15
Market 213
2	3
5	5
8	12
11	14
13	3
19	7
25	13
27	8
33	3
39	1
42	8
44	15
47	12
53	11
59	13
71	3
91	12
96	11
Market 129(F)
9	2
12	2
16	14
26	4
27	7
36	12
42	1
44	14
58	15
72	10
79	6
82	12
83	5
96	11
Market 164(F)
8	3
9	5
15	3
26	15
33	4
36	7
41	5
45	2
65	1
72	12
80	7
88	9
93	10
Market 336
8	8
43	6
50	15
Market 181
5	9
9	6
21	15
36	8
64	13
81	7
88	13
95	6
96	5
99	2
Market 2
30	14
46	8
47	6
57	5
89	4
93	10
96	13
Market 44
4	15
8	9
9	12
12	13
25	14
28	1
44	2
49	5
57	10
63	7
64	13
70	4
75	3
80	15
81	1
Market 290(F)
4	15
9	11
10	5
19	9
27	13
41	7
44	6
46	2
50	6
55	12
57	3
68	7
70	1
73	9
80	6
81	7
87	2
Market 41
2	12
4	14
11	1
12	13
16	14
24	8
26	6
30	8
59	9
60	12
67	10
77	4
78	11
93	4
Market 189
4	15
10	3
12	12
33	6
45	1
53	15
66	5
77	10
Market 308
46	13
54	5
56	11
66	7
96	5
Market 122
3	1
23	4
24	10
25	12
59	13
68	10
85	6
86	7
90	7
93	11
97	2
Market 5(F)
2	5
11	3
30	9
32	11
38	4
39	6
46	3
54	3
57	6
69	2
Market 252
4	11
12	7
24	12
30	11
37	14
38	4
39	10
54	15
57	4
65	15
70	12
72	1
78	10
81	9
89	9
96	2
100	14
Market 325
2	3
4	4
19	14
25	4
26	3
30	7
36	6
38	10
43	15
44	5
45	14
49	2
69	14
70	13
80	9
96	12
99	10
Market 114
2	5
8	2
15	8
26	5
27	1
44	4
46	1
60	13
79	12
85	2
89	12
99	10
Market 51
1	10
8	12
11	13
12	15
17	1
25	14
26	11
43	7
47	13
49	12
53	1
54	14
68	14
72	14
80	13
86	12
87	2
96	6
Market 259
2	10
4	4
