TPP_FSO_CapEuclideo.250.200.9.5
Total Cost:15091
|M*|: 186
Depot
Market 78
27	4
70	15
133	2
147	6
162	4
181	5
184	6
197	13
Market 102
1	12
8	12
15	8
16	10
19	10
44	6
124	2
143	11
152	14
162	11
163	13
175	2
181	11
191	1
192	8
195	13
198	9
Market 146
7	14
78	1
97	14
99	12
107	6
122	1
135	3
138	4
149	1
157	3
176	3
Market 19
1	15
5	5
46	13
58	12
73	3
90	7
92	6
99	7
121	13
122	1
123	13
127	3
137	14
187	4
197	7
199	10
Market 139
15	5
27	5
52	9
92	6
97	11
106	2
109	11
142	9
165	4
167	11
176	15
200	7
Market 85
4	2
41	7
91	12
116	10
124	6
126	5
131	12
143	13
158	3
162	2
172	3
181	2
195	11
197	1
199	3
Market 158
1	10
6	9
11	9
20	1
39	15
51	11
56	7
86	10
87	7
89	13
161	2
168	8
178	9
188	1
191	1
Market 168
5	2
37	9
43	8
57	8
73	15
117	14
127	6
141	1
192	14
Market 76
6	14
15	3
21	14
48	9
52	9
59	5
116	9
137	1
154	11
176	6
182	4
Market 38
12	13
13	4
20	15
25	1
41	4
52	8
54	11
56	9
63	7
73	13
78	4
107	7
120	6
158	9
160	5
178	9
198	15
200	2
Market 216
9	8
24	7
42	9
48	11
54	14
62	2
91	1
103	8
125	10
126	8
131	4
136	4
164	3
175	2
199	1
Market 170
5	11
11	12
22	4
37	13
38	10
39	3
48	5
60	6
68	15
97	7
111	4
149	1
155	2
178	7
182	2
Market 174
22	8
31	5
53	6
58	6
61	11
114	11
162	3
171	4
Market 241
1	13
5	3
6	7
13	12
18	9
21	1
108	3
117	7
139	10
144	4
158	11
173	8
177	12
178	8
188	14
192	10
195	11
Market 42
21	9
45	6
46	4
57	3
61	1
74	12
89	11
96	1
113	4
134	2
147	5
158	12
164	6
183	15
Market 195
22	7
70	2
81	15
99	3
106	6
111	4
120	4
156	4
160	5
169	5
196	7
Market 57
41	9
68	12
75	3
88	11
107	2
113	5
123	13
137	11
165	7
177	9
178	12
192	8
Market 135
19	5
27	4
43	6
59	8
70	4
87	11
136	1
187	9
Market 211
5	4
12	10
33	4
75	3
97	15
101	10
102	12
107	5
113	3
124	12
125	1
130	13
141	2
162	4
172	5
192	11
196	2
198	3
Market 202
5	5
16	13
37	12
44	10
54	1
60	11
62	5
67	5
70	1
85	7
87	7
101	1
113	14
128	10
143	12
149	4
Market 67
41	1
45	10
51	13
74	13
93	2
106	7
112	9
116	8
117	12
120	13
127	7
133	10
134	7
136	15
144	3
170	3
178	5
186	5
192	8
Market 229
5	11
6	12
8	9
21	1
51	15
54	9
62	1
70	6
77	8
104	10
128	12
133	15
149	6
159	2
193	14
200	14
Market 191
20	15
34	8
46	12
48	15
51	4
61	11
65	2
66	11
67	2
82	8
87	6
89	13
107	12
108	7
117	2
126	7
134	11
155	11
173	3
188	8
Market 100
6	8
13	8
15	4
31	6
42	9
57	2
74	12
98	10
102	10
123	10
131	4
158	8
166	5
170	7
181	15
Market 176
1	11
5	9
25	3
45	2
69	9
75	8
80	11
91	13
96	11
101	15
102	3
111	6
123	10
130	6
134	4
136	3
155	3
162	2
169	14
186	1
Market 141
22	15
46	7
50	2
51	10
64	12
96	4
98	10
107	15
114	15
123	3
129	15
142	15
170	5
193	2
Market 165
2	13
8	13
16	4
25	9
58	8
62	15
66	4
73	11
89	10
99	13
102	1
103	5
109	14
114	10
137	11
