TPP_FSO_CapEuclideo.250.100.1.2
Total Cost:373264
|M*|: 249
Depot
Market 166
2	15
6	13
8	11
11	7
13	2
16	8
18	11
19	11
21	15
23	2
26	9
28	13
30	10
31	6
33	1
35	10
36	13
43	12
44	11
47	7
49	5
51	15
54	9
57	9
60	4
64	14
67	9
68	10
70	6
71	11
74	9
77	4
78	2
80	9
82	10
84	10
90	5
92	10
Market 29
3	8
5	11
7	11
9	7
11	13
13	12
17	14
20	12
21	1
24	3
25	6
27	6
28	7
30	10
31	8
34	8
36	2
38	2
41	10
43	3
47	10
52	8
54	5
56	5
58	9
61	6
65	8
67	4
69	15
70	11
72	8
77	1
79	6
81	7
83	14
84	15
91	3
94	12
98	10
Market 226
2	14
4	11
6	15
8	9
11	4
13	13
17	1
19	15
20	11
21	1
23	8
25	4
26	4
28	15
30	6
31	1
33	2
35	8
36	5
41	3
44	5
50	2
51	8
54	9
55	14
57	5
60	8
64	11
67	3
68	5
70	13
71	11
74	9
77	15
78	5
81	11
82	6
84	8
90	11
94	13
97	15
Market 184
3	12
5	4
7	12
10	13
11	12
12	5
13	13
15	9
17	13
19	14
20	12
21	15
23	7
24	3
25	13
27	14
28	14
29	12
30	10
31	1
32	2
34	15
36	12
38	14
41	15
42	5
43	4
44	12
45	6
47	5
48	6
50	4
53	12
54	6
57	4
60	2
63	13
65	1
67	12
68	3
69	9
72	14
74	13
75	10
78	8
79	10
81	1
82	10
83	12
84	8
86	4
92	11
94	10
99	9
Market 127
3	7
4	2
7	15
11	10
13	15
17	1
19	15
20	1
21	2
24	14
27	6
28	1
30	14
31	4
34	5
35	9
36	13
41	15
47	11
50	12
52	12
55	13
57	5
58	12
60	13
64	7
67	13
70	5
72	13
74	13
77	3
78	4
81	1
82	12
83	3
90	14
94	3
97	3
Market 26
3	4
5	9
7	10
10	6
12	8
17	4
19	2
20	15
22	3
24	15
25	11
27	15
29	14
31	9
32	4
34	15
36	4
38	2
42	5
43	7
45	9
48	2
50	8
53	12
54	5
57	14
59	7
63	4
65	6
68	4
69	2
70	2
72	14
75	11
78	7
79	11
82	5
83	11
86	1
92	3
94	6
99	7
Market 181
1	4
4	12
5	7
7	13
11	4
13	5
15	1
17	1
19	12
21	15
23	10
24	4
25	7
28	14
30	2
31	3
36	15
42	1
46	8
48	9
50	13
53	15
55	14
57	14
60	8
64	13
65	6
68	14
69	15
73	1
76	9
80	12
82	1
84	12
88	10
92	6
95	7
100	5
Market 116
2	6
4	10
6	7
8	12
11	7
17	15
19	3
20	13
21	9
23	2
25	7
26	6
28	15
30	3
31	13
34	14
35	11
41	4
43	14
44	10
47	10
50	1
51	7
54	9
55	4
57	4
60	1
64	13
67	11
68	7
70	10
72	3
74	8
77	9
78	2
81	8
82	14
84	15
90	4
94	15
97	3
Market 85(F)
1	9
4	10
7	1
10	13
13	15
15	1
17	2
19	12
21	12
23	4
24	4
25	13
28	6
29	13
30	15
33	2
36	14
39	6
42	3
43	10
45	8
48	5
50	13
53	3
55	10
57	7
64	6
65	7
68	4
69	5
70	3
73	9
75	7
78	10
80	14
82	12
83	14
84	2
87	4
92	8
94	2
99	7
Market 42
2	7
4	1
9	11
11	6
13	11
17	15
19	4
21	11
24	4
28	5
30	10
31	15
34	6
35	12
36	7
41	10
43	5
44	9
47	15
50	6
52	15
55	3
58	15
60	3
64	4
67	10
70	4
72	10
74	1
77	14
81	4
83	9
84	6
90	3
94	12
97	12
Market 70
1	8
4	1
5	5
8	1
11	13
13	6
15	6
18	8
19	15
21	3
23	6
26	9
28	3
30	10
31	15
33	7
35	1
36	3
42	14
44	10
47	15
50	7
54	15
55	10
57	12
64	2
67	15
69	8
74	4
76	5
78	11
80	5
82	4
84	15
88	9
92	15
95	3
100	9
Market 239
4	8
6	5
11	5
13	3
17	8
19	15
23	14
25	9
26	5
28	12
30	9
31	13
33	10
35	1
43	14
44	7
47	8
51	6
54	11
55	7
57	12
60	11
67	7
68	10
71	10
74	8
77	13
78	6
80	7
82	12
84	1
90	11
92	14
96	4
Market 12
1	12
4	15
5	6
7	9
13	8
15	10
17	12
19	14
21	9
23	8
24	5
25	4
28	6
31	1
33	15
34	3
36	4
39	5
42	6
43	9
45	13
48	4
50	14
53	4
55	12
57	4
60	14
64	6
65	15
68	7
69	8
70	1
73	2
75	6
82	9
83	9
87	6
94	6
99	10
Market 153
2	11
4	3
6	4
8	13
11	9
13	2
17	2
20	13
23	1
26	8
28	8
30	14
31	15
33	5
35	7
36	3
41	1
43	2
47	8
49	3
51	12
54	5
55	10
57	4
60	6
64	8
67	12
68	14
70	8
71	15
74	15
77	6
78	7
81	7
82	5
84	5
90	2
92	5
93	12
96	4
Market 19
2	12
4	7
6	7
8	8
11	3
13	10
18	7
19	6
20	15
21	5
23	4
25	5
26	15
28	5
30	13
31	4
33	6
35	14
36	6
41	9
43	10
44	4
47	15
49	13
51	12
55	1
57	1
64	4
67	14
68	9
70	6
71	11
74	9
77	12
78	8
81	5
82	8
84	3
90	5
92	13
96	15
Market 9
2	9
4	7
5	14
8	7
11	12
13	12
18	2
19	1
21	12
23	11
24	15
26	1
30	5
31	3
33	2
35	2
36	11
40	7
42	7
43	6
47	7
49	13
50	10
54	11
55	5
57	8
60	15
64	14
67	2
68	4
69	5
70	1
71	13
74	13
76	14
78	10
80	11
82	14
84	8
92	2
95	8
100	15
Market 150
3	9
5	11
7	5
9	6
11	9
13	11
17	1
19	14
21	2
24	14
25	6
27	15
28	11
30	8
31	1
34	13
36	7
38	4
41	2
43	9
45	9
47	12
50	2
54	11
56	10
58	13
62	14
65	2
67	15
69	6
70	8
74	14
77	10
81	2
83	15
84	11
92	1
94	8
99	9
Market 212
3	5
5	13
7	8
9	1
11	5
13	3
17	15
19	10
20	2
21	14
24	6
25	7
28	9
30	3
31	1
34	13
35	8
37	2
41	10
44	14
47	13
50	15
52	7
54	15
58	8
61	12
67	4
69	15
70	12
72	11
74	6
77	4
81	13
84	3
90	12
94	12
97	1
Market 87
3	1
5	12
7	13
10	7
12	1
15	15
17	9
19	2
20	4
22	7
24	14
25	12
27	8
29	2
31	1
32	14
34	2
36	13
38	2
42	13
43	9
45	7
48	1
50	9
53	15
54	3
57	11
59	7
63	5
65	3
68	8
69	4
70	3
72	14
75	13
78	10
79	15
82	14
83	15
86	7
92	13
94	2
99	9
Market 175(F)
3	14
5	11
7	10
9	11
11	5
13	7
17	6
19	1
21	13
24	11
25	13
27	4
28	9
30	2
31	13
34	14
36	7
38	3
41	5
43	5
44	5
47	9
50	4
52	9
54	15
56	4
58	10
65	1
67	1
69	12
70	13
72	14
74	12
77	7
79	5
81	13
83	5
84	11
92	2
94	15
98	2
Market 186
3	7
5	6
7	11
9	11
11	13
13	1
17	11
19	5
20	2
21	2
24	8
25	7
27	3
28	5
30	12
32	11
34	14
36	13
38	3
43	4
47	2
50	11
52	15
54	10
56	4
63	4
65	4
67	12
69	5
70	9
72	9
77	7
79	12
81	2
83	10
84	9
92	7
94	15
99	13
Market 155
2	2
4	5
5	13
8	15
13	11
15	13
17	5
18	11
19	2
21	10
23	5
24	15
26	7
28	15
30	4
31	1
33	3
35	9
36	10
40	11
43	14
44	12
47	9
49	8
51	1
54	2
55	4
57	5
64	3
67	10
68	4
69	4
71	5
74	7
76	3
78	12
80	13
84	3
88	6
92	12
95	4
100	1
Market 109(F)
1	3
5	3
7	7
10	2
13	2
15	12
17	11
19	6
23	15
24	15
25	4
28	6
31	11
33	10
35	6
36	8
39	5
42	14
43	14
45	9
48	9
50	10
53	6
54	10
55	13
57	1
60	2
64	6
65	3
68	8
69	11
70	9
73	9
75	8
78	2
80	10
82	7
84	15
88	9
92	1
94	9
100	7
Market 152
2	5
4	7
7	5
9	9
11	11
13	15
17	8
19	11
20	11
21	9
24	5
25	1
28	15
30	14
31	9
34	6
35	3
36	9
41	2
43	11
44	14
47	5
50	14
52	15
54	3
55	5
58	5
60	10
64	7
67	7
68	14
70	15
72	15
74	11
77	6
78	7
81	8
83	9
84	9
90	1
94	15
97	14
Market 39(F)
3	9
5	12
7	2
10	9
12	4
14	2
17	1
19	7
20	10
21	8
24	1
25	3
27	9
28	10
32	3
34	6
36	13
38	4
42	9
43	1
45	3
47	8
50	12
53	8
54	7
57	9
63	9
65	5
67	9
69	6
70	6
72	4
74	2
78	6
79	1
82	2
83	14
85	1
92	8
99	6
Market 224(F)
3	3
5	8
7	10
9	11
11	10
13	14
17	14
19	3
20	11
21	5
24	6
27	10
28	12
30	9
31	7
34	6
36	10
38	8
41	12
43	3
44	4
47	3
50	13
52	4
54	12
56	11
58	14
61	2
65	6
67	6
69	12
70	13
72	6
74	1
77	3
79	14
81	6
83	4
84	2
91	14
94	13
98	8
Market 134(F)
1	4
4	14
7	9
10	5
13	2
15	14
17	8
19	10
21	9
23	2
24	5
25	2
27	14
29	1
31	15
33	11
34	2
36	9
39	3
42	3
43	15
45	5
48	7
50	13
53	4
55	14
57	15
60	8
64	7
65	6
68	9
69	10
70	13
73	5
75	6
78	10
80	15
83	15
87	14
92	3
94	8
99	3
Market 126
3	11
5	1
7	15
9	5
11	1
13	1
17	15
19	7
20	7
21	14
25	2
27	15
28	9
30	14
34	9
36	4
38	3
41	9
43	1
44	9
47	3
50	8
52	13
54	7
56	4
58	8
62	1
65	12
67	7
70	9
72	9
77	10
79	14
81	13
83	8
84	13
94	6
98	8
Market 84
1	14
4	4
5	8
7	13
10	14
13	12
15	6
17	13
19	13
21	4
23	1
24	13
25	14
28	10
30	11
31	6
33	10
35	14
36	4
40	10
42	1
44	11
46	15
48	2
50	1
53	8
55	7
57	5
60	9
64	13
65	9
68	10
69	1
70	11
73	11
75	7
78	11
80	11
82	12
84	12
88	1
92	7
94	9
100	13
Market 247
3	1
5	11
7	15
9	8
11	11
13	7
17	11
19	2
20	2
21	2
24	3
25	14
27	3
28	12
30	6
32	2
34	15
36	13
38	2
41	15
43	13
45	4
47	11
50	13
52	9
54	6
56	14
58	11
63	14
65	13
67	2
69	7
70	1
72	6
74	6
77	14
79	5
81	14
83	11
84	11
92	7
94	15
Market 59
1	12
7	14
11	5
13	2
15	4
17	10
19	2
21	3
23	15
28	11
30	1
31	12
33	15
