TPP_FSO_CapEuclideo.200.100.7.2
Total Cost:42090
|M*|: 198
Depot
Market 29
1	1
2	6
18	11
22	2
24	12
27	5
29	4
47	11
60	4
65	13
66	10
74	14
77	9
79	10
83	1
91	11
93	14
96	10
100	6
Market 27
2	5
7	3
15	11
20	13
23	4
29	7
40	2
45	12
59	2
63	5
81	7
83	15
90	13
91	2
96	13
98	3
Market 95
3	6
11	1
13	11
24	5
35	13
36	6
40	5
45	10
49	15
65	14
75	15
77	10
79	3
83	12
85	11
92	9
96	14
100	2
Market 198
5	1
18	14
20	11
26	14
27	15
29	4
40	12
43	8
44	3
47	9
48	1
50	11
52	14
55	13
56	14
57	3
60	6
61	9
72	6
75	1
84	11
85	6
90	6
91	3
97	6
Market 54
3	1
9	11
12	12
17	13
18	11
20	11
21	1
22	13
25	2
27	9
30	3
31	14
32	8
38	9
43	1
44	1
45	14
51	6
53	7
67	4
70	3
83	4
85	10
87	10
91	13
96	14
97	11
Market 32
3	11
5	12
7	4
9	9
12	15
13	12
19	12
22	15
25	10
26	1
28	15
29	6
34	12
48	12
56	13
59	9
61	7
66	10
71	5
75	1
78	1
79	13
83	10
85	13
87	3
92	10
93	1
98	14
Market 167
11	15
46	3
57	4
77	13
79	6
86	11
Market 114
7	2
17	6
19	11
36	14
45	14
54	4
56	3
77	14
78	14
83	5
85	3
93	15
96	7
Market 68
1	6
4	5
8	9
17	3
50	15
51	5
61	3
66	10
70	13
77	5
79	4
81	5
91	7
93	2
Market 195
5	8
18	12
22	5
29	4
35	4
36	9
40	15
42	8
51	2
53	4
60	7
79	3
83	1
Market 91(F)
13	7
19	10
20	11
32	7
38	11
44	7
53	6
55	6
59	7
61	1
78	12
84	4
92	7
Market 199
7	5
12	9
13	10
18	4
35	13
51	4
52	8
55	14
61	10
74	13
75	2
77	1
78	13
84	11
92	3
97	4
Market 139(F)
5	2
10	13
51	8
55	12
62	7
77	12
84	9
Market 57
3	7
4	6
8	14
27	4
29	14
44	10
48	15
56	11
61	9
62	6
73	3
78	14
100	3
Market 146
3	11
7	3
15	2
36	3
44	1
51	2
52	1
53	8
60	3
62	3
65	2
67	12
70	13
92	5
97	15
Market 78
15	8
17	14
20	12
22	10
28	1
29	13
34	14
36	6
38	5
39	8
44	5
53	9
60	2
66	4
75	12
78	7
84	10
92	13
Market 80
4	8
6	3
8	6
19	6
38	2
45	9
52	3
53	8
56	2
58	14
59	4
61	4
67	1
85	10
96	13
Market 107
3	5
5	10
6	6
11	12
12	10
20	1
21	14
42	3
44	8
49	10
55	10
56	4
60	2
62	13
70	9
78	4
81	4
83	6
84	12
92	11
Market 94
4	3
12	7
28	6
29	1
35	8
45	3
50	3
55	7
67	14
75	11
97	9
99	6
Market 6
1	11
2	1
3	9
5	10
6	5
11	11
18	3
21	15
23	8
26	2
29	14
40	9
42	15
45	15
59	4
60	6
70	11
73	14
79	4
81	8
82	2
90	3
96	4
Market 49
5	4
15	8
20	5
35	7
36	6
47	15
91	3
98	7
100	14
Market 108
25	9
59	6
61	14
66	4
70	1
74	7
91	2
93	1
Market 35
4	11
22	1
27	3
32	5
44	5
47	3
51	2
56	3
60	15
61	11
74	7
96	5
Market 156(F)
5	13
20	13
22	10
27	15
29	6
32	14
51	14
55	3
60	15
67	5
79	4
84	8
86	7
93	9
97	12
Market 148
4	8
7	8
10	4
17	9
19	7
20	11
35	9
44	15
50	3
56	9
59	10
61	12
62	2
63	1
66	4
68	6
74	8
75	4
79	6
82	7
84	4
85	11
87	6
88	5
93	13
96	5
Market 82
9	10
18	2
23	6
24	13
45	11
59	11
61	2
65	10
79	14
88	10
92	11
98	8
Market 31
7	1
11	5
17	15
26	15
44	3
56	5
66	10
73	14
74	1
77	11
78	15
81	4
82	3
84	9
96	4
Market 177
3	1
7	6
11	8
12	2
18	3
21	14
27	14
31	7
36	13
44	2
45	13
50	6
52	11
53	8
67	3
73	6
74	4
78	8
83	11
91	14
92	2
96	11
Market 138
14	5
18	7
22	7
27	13
29	7
35	6
40	9
46	3
52	3
53	9
63	5
64	6
67	12
78	14
79	2
89	11
94	8
97	4
Market 130
4	11
5	1
11	3
24	4
28	1
29	8
32	5
38	12
47	2
57	11
60	11
75	8
93	7
96	8
100	6
Market 164
7	7
13	8
17	5
22	14
35	14
36	8
45	5
48	8
51	5
56	6
59	5
62	11
67	1
78	9
81	4
88	10
92	11
Market 65(F)
3	11
18	2
19	4
22	11
34	9
36	13
43	2
45	7
48	1
92	15
93	13
Market 162(F)
5	4
6	7
8	8
11	13
35	3
36	13
41	15
45	10
65	2
66	4
78	11
81	9
84	2
Market 113(F)
4	7
8	9
10	4
15	6
20	12
22	15
27	15
35	1
36	3
38	11
45	11
52	13
53	5
55	7
58	5
62	7
67	9
70	3
74	8
79	7
82	5
84	9
85	3
86	11
90	14
100	12
Market 123
1	2
5	10
26	3
27	13
29	3
30	11
44	13
55	4
57	2
67	10
83	15
91	7
97	10
Market 129
1	10
6	4
11	11
26	11
35	8
41	14
47	2
56	2
65	10
75	9
77	15
94	4
95	4
100	15
Market 189
31	6
32	15
38	5
50	1
61	15
66	14
84	4
85	13
91	5
Market 137
4	7
5	4
6	5
7	5
9	6
11	4
16	2
18	1
19	4
22	5
24	6
27	14
34	8
35	9
42	9
51	9
55	7
60	3
66	2
68	13
81	14
91	6
97	13
98	11
100	12
Market 10
2	2
3	10
5	2
13	2
24	9
37	14
43	13
45	2
47	9
68	10
73	3
85	5
87	13
93	6
100	5
Market 52
2	1
4	1
25	11
26	13
45	1
49	11
52	10
61	9
62	8
74	7
75	7
81	10
91	12
98	2
Market 141(F)
2	13
11	4
15	11
18	7
20	2
42	15
50	10
53	13
56	8
57	7
65	2
70	9
92	7
97	11
100	14
Market 33
28	6
31	3
32	6
47	10
51	5
55	8
60	2
61	1
62	12
75	6
82	9
83	15
86	4
97	12
98	4
100	9
Market 183
1	4
4	3
7	12
12	4
24	2
31	11
35	9
46	6
47	7
51	4
55	4
61	14
70	5
75	14
84	12
90	4
100	9
Market 64
2	14
3	3
4	11
11	4
17	4
20	11
22	1
24	5
38	4
55	8
56	10
61	2
74	1
81	2
Market 50(F)
5	9
7	15
19	13
20	13
24	15
26	13
47	7
52	2
53	3
61	6
62	15
65	14
79	4
84	10
85	5
94	11
97	15
100	9
Market 99
2	12
11	5
12	3
13	4
17	5
20	9
21	5
22	13
24	2
29	9
31	4
36	11
47	14
51	1
57	10
60	12
66	14
67	14
77	7
79	2
84	6
92	10
Market 135
13	1
18	1
19	8
20	2
36	10
38	2
44	10
51	11
62	8
67	14
75	13
77	14
78	12
79	4
83	8
86	8
91	6
Market 25
2	5
7	13
13	5
14	2
15	15
19	7
36	1
42	6
44	9
51	3
57	8
62	10
70	1
74	4
78	5
79	9
81	4
91	7
94	6
97	1
98	11
Market 72
10	10
13	8
18	7
21	11
24	15
47	11
57	5
67	13
96	5
97	7
Market 117(F)
7	3
13	5
32	5
35	15
38	3
39	7
43	9
52	12
53	13
57	1
68	1
75	10
77	9
78	7
84	1
93	10
94	9
97	2
Market 171
5	7
7	13
18	6
20	15
29	2
39	2
40	11
46	4
59	4
62	2
63	14
68	1
83	3
89	6
91	4
98	3
Market 24(F)
4	11
10	9
13	14
18	8
19	7
22	15
35	2
44	9
45	7
47	3
51	7
59	1
60	10
84	15
Market 104(F)
4	3
9	5
10	1
13	6
18	2
22	3
26	8
44	1
50	9
52	11
59	9
75	3
79	12
82	10
83	10
84	14
94	1
Market 2
7	15
19	3
22	11
27	9
29	12
33	6
52	6
53	4
57	1
58	6
78	7
79	9
84	13
Market 176
10	13
19	1
23	10
25	9
30	1
36	4
44	12
50	8
51	12
63	1
67	9
83	4
96	14
Market 69(F)
5	15
8	9
9	3
13	9
18	12
19	3
20	13
27	14
29	15
31	7
33	6
34	12
38	15
51	1
54	8
55	5
56	4
59	4
73	10
74	12
75	6
79	10
84	1
86	1
97	2
Market 101
5	15
8	6
18	3
22	1
23	9
28	2
36	1
39	5
44	1
45	6
52	11
55	15
56	9
74	15
79	14
Market 14
4	15
9	9
13	12
15	15
19	5
20	9
28	7
35	2
36	8
38	8
50	6
51	10
55	4
60	3
70	14
75	13
78	14
79	15
84	4
87	5
91	5
Market 197
2	5
4	1
15	12
17	4
20	6
25	7
27	15
29	9
32	13
36	1
44	8
60	11
61	9
62	10
74	1
77	4
96	7
97	14
100	2
Market 67
18	7
26	4
27	13
32	5
50	5
61	11
67	14
68	15
70	13
82	13
83	15
84	9
86	2
87	14
92	3
Market 143
4	11
5	4
7	1
11	14
18	13
21	9
23	10
45	11
48	8
50	13
53	7
62	14
77	3
78	8
79	14
82	15
88	2
98	7
Market 8
10	10
15	14
22	7
23	10
24	8
27	6
29	9
40	2
50	9
51	4
62	7
65	4
67	12
70	14
74	6
86	6
90	11
100	2
Market 187
7	5
11	11
13	12
17	8
20	9
24	11
36	10
43	5
47	6
50	6
52	10
53	2
56	4
57	11
67	6
70	15
72	10
77	6
84	6
91	7
100	9
Market 173
1	14
11	13
18	1
23	6
29	3
35	14
41	12
50	5
51	2
57	11
63	14
67	3
70	14
74	10
77	2
79	8
90	13
91	14
92	13
96	5
Market 23(F)
4	5
11	7
15	1
18	7
24	13
44	13
47	13
52	2
53	10
56	15
57	3
58	3
60	2
67	8
74	4
83	3
85	1
92	12
Market 142
28	13
36	12
39	12
45	3
51	13
70	6
77	2
88	5
91	6
92	1
94	4
97	1
Market 81
13	10
53	9
55	3
62	2
82	14
83	13
97	3
Market 149
5	8
7	7
9	1
11	2
17	6
19	1
22	5
23	2
28	13
29	15
36	3
53	5
60	6
61	14
62	14
68	2
70	10
75	5
89	12
96	10
Market 77(F)
27	3
37	1
44	15
50	3
52	1
56	15
77	14
79	3
82	8
83	9
92	9
96	12
97	15
Market 161(F)
13	3
18	14
22	1
23	11
27	13
28	12
29	12
38	15
55	4
61	8
64	10
67	9
70	8
75	8
77	8
85	15
Market 13(F)
7	8
27	12
28	9
45	7
53	15
62	15
75	5
85	13
97	3
Market 36
3	8
5	14
15	9
19	1
24	4
34	2
42	3
45	1
55	5
59	14
62	15
Market 4
5	10
9	1
22	5
35	7
39	1
47	5
53	4
55	12
59	13
62	7
63	5
66	3
68	14
79	8
81	2
89	2
93	3
94	7
100	2
Market 145
2	2
4	12
5	4
13	15
18	1
19	13
27	5
29	11
42	1
51	11
52	4
56	5
57	4
61	1
77	5
83	1
84	4
93	3
Market 51
1	12
2	11
5	11
41	13
52	1
61	8
65	2
70	2
78	1
91	2
Market 110(F)
3	9
7	2
20	3
21	12
23	5
26	12
28	7
37	6
40	3
47	3
49	10
53	14
56	12
57	6
63	8
67	10
74	5
75	13
82	1
85	8
96	11
98	4
Market 128
5	8
10	10
13	11
24	3
29	3
35	5
41	5
56	8
67	13
79	6
84	3
92	12
Market 192
4	1
5	8
7	10
10	14
23	13
28	6
35	7
37	15
39	13
40	6
44	5
46	11
55	15
59	11
60	11
63	11
68	11
70	8
74	11
77	4
83	6
85	9
87	11
90	2
92	9
93	1
94	7
Market 97
5	15
6	2
10	10
22	7
24	8
29	4
40	1
42	1
55	11
77	10
97	3
Market 48
4	15
6	8
9	7
13	12
20	9
22	3
31	7
36	15
37	14
45	8
51	7
52	1
56	9
68	15
79	4
92	6
94	10
96	4
97	6
98	11
Market 55
3	6
4	14
7	15
12	12
13	2
24	10
31	9
49	15
51	3
52	1
53	13
55	9
56	10
57	13
59	9
63	3
78	2
85	8
92	15
93	13
97	2
98	6
Market 45
11	10
20	12
32	9
47	5
74	1
77	6
82	12
Market 102
4	15
19	6
23	12
29	7
32	12
33	2
38	9
39	14
47	13
51	15
52	6
59	9
67	3
77	12
81	2
88	12
93	13
96	14
97	10
Market 98
26	14
28	7
30	11
51	10
52	5
67	10
68	13
70	12
83	14
85	2
93	14
Market 30(F)
1	13
4	8
11	9
15	5
29	15
41	1
44	7
47	6
50	15
51	14
55	5
58	4
66	2
74	14
79	5
81	7
86	14
92	11
96	14
97	8
Market 182
1	1
2	3
5	11
6	4
9	8
11	11
13	12
14	7
24	5
39	5
42	10
45	2
51	12
62	5
66	10
70	11
83	14
89	1
91	4
92	5
97	10
100	15
Market 190
13	9
17	12
19	10
25	7
27	5
29	9
39	8
44	1
45	5
53	7
58	2
67	9
68	5
78	7
Market 119
13	2
15	2
18	9
32	8
35	14
42	6
51	1
52	14
82	3
84	9
91	4
96	14
97	12
Market 200
8	12
11	9
13	2
24	14
45	7
47	4
51	15
56	14
59	15
77	15
85	6
91	12
96	9
Market 140
6	7
13	5
20	1
41	1
52	6
74	3
83	6
84	9
96	4
100	6
Market 111
3	9
4	3
7	7
12	13
20	12
25	14
36	9
38	15
43	13
48	2
50	12
53	11
56	11
78	13
79	12
82	10
85	9
96	3
Market 106
5	12
7	13
13	12
15	1
20	8
29	15
34	6
38	9
47	4
52	3
59	9
65	10
68	14
70	15
86	10
Market 71(F)
4	2
13	6
14	4
18	9
20	14
22	7
27	1
39	7
44	4
46	14
50	7
52	5
60	1
78	8
79	2
84	4
88	14
92	4
94	8
Market 160
5	3
10	4
22	10
23	14
29	7
36	7
38	11
44	14
50	6
52	11
55	9
56	5
57	2
63	3
67	13
75	7
77	11
78	3
79	9
84	4
90	5
91	9
96	8
Market 93
3	6
7	15
19	11
29	13
37	9
51	5
75	13
88	2
98	13
Market 188
1	9
3	2
4	1
7	7
13	11
18	14
20	5
26	12
31	10
38	6
50	5
51	14
53	6
61	14
62	11
68	11
70	6
73	2
74	9
78	3
79	10
83	11
92	15
96	15
Market 60
10	1
13	8
14	6
15	9
36	6
43	1
46	7
48	3
60	8
67	13
68	7
69	11
84	14
88	9
94	10
96	13
97	4
Market 157(F)
19	10
38	8
57	9
62	14
74	13
85	13
86	1
92	5
Market 21(F)
4	3
5	12
7	5
11	2
17	9
18	7
20	1
25	6
29	6
36	2
43	2
52	9
66	4
67	15
77	9
Market 61
6	15
7	13
8	11
9	9
10	14
11	11
13	2
18	6
24	13
28	9
32	15
40	3
53	3
55	2
56	11
58	12
60	13
61	14
65	4
70	5
74	5
81	13
84	9
86	6
93	9
94	4
96	7
Market 66
3	3
13	6
27	7
37	1
44	3
49	14
51	5
52	10
53	12
55	6
57	10
74	6
77	4
92	14
Market 193
11	11
13	13
19	1
20	15
40	13
44	3
51	2
53	5
56	3
66	4
68	11
79	7
81	12
88	3
91	5
94	4
Market 96
6	8
16	11
18	8
27	11
52	11
53	7
63	13
65	5
66	5
67	5
74	6
Market 120(F)
7	1
9	11
10	1
11	9
13	7
17	1
19	5
20	9
23	10
27	1
28	14
29	4
35	13
38	1
39	1
43	6
44	12
45	11
52	13
55	14
56	10
59	2
60	1
62	1
63	3
68	8
69	7
71	3
74	12
78	12
79	7
81	12
83	11
85	4
86	4
88	4
96	5
100	8
Market 83
10	7
13	2
47	13
51	2
53	15
55	5
62	9
64	11
70	6
75	4
83	9
94	5
97	13
Market 17
8	13
11	14
13	1
15	15
22	11
27	6
29	14
32	1
35	12
36	7
42	14
44	1
47	14
52	15
55	8
62	3
75	10
83	6
91	2
93	1
94	13
96	6
Market 75
2	11
6	9
8	2
22	1
35	14
40	11
42	13
43	8
51	13
53	14
56	2
60	12
62	4
70	3
78	14
79	7
84	9
86	3
100	6
Market 34
3	3
15	12
22	2
26	9
27	8
36	8
45	4
56	3
57	6
82	3
94	14
Market 169
4	3
8	5
22	4
27	10
45	1
50	4
55	10
62	14
83	10
86	12
87	6
92	1
93	5
Market 118(F)
11	2
42	4
45	1
53	12
55	11
58	14
77	11
84	8
91	7
97	13
Market 170
3	6
7	7
10	3
12	8
24	9
29	2
31	2
37	12
40	4
46	6
47	3
52	4
59	15
62	3
78	1
79	12
83	15
96	14
98	2
Market 122
1	14
7	4
15	6
18	10
29	14
31	8
40	5
47	15
50	3
82	14
83	11
85	3
94	1
Market 18
2	8
4	15
6	3
11	8
13	8
18	6
20	10
29	11
36	2
62	6
66	4
67	1
79	11
81	4
82	1
84	15
91	8
94	7
96	8
100	15
Market 154
10	3
11	7
18	7
19	10
30	12
31	4
36	7
