CapEuclideo.300.150.7.4
Total Cost:87691
|M*|: 299
Depot
Market 161
4	11
13	2
28	6
35	13
50	6
54	14
57	15
63	5
66	14
72	4
75	2
77	3
79	14
81	15
82	9
84	8
87	11
98	10
109	14
114	1
117	13
120	13
127	10
131	8
136	3
143	1
146	8
Market 207
19	13
27	3
31	15
34	1
44	10
47	8
52	13
55	1
60	3
61	1
74	6
81	15
87	9
95	6
99	8
105	10
106	9
117	8
130	7
142	12
146	3
147	7
Market 287
2	1
6	1
7	3
10	1
12	8
16	9
17	10
18	3
26	3
27	5
28	7
32	1
34	13
37	2
43	2
73	15
85	6
93	10
94	9
102	13
107	14
109	11
110	8
115	8
135	7
137	12
146	2
Market 197
2	3
4	13
10	2
12	15
17	6
18	15
25	11
26	1
38	2
39	1
40	4
43	12
48	6
49	13
51	12
60	9
62	8
87	7
88	6
99	3
103	8
117	8
118	6
126	14
130	15
140	3
142	8
145	13
Market 81
2	3
4	7
10	8
21	2
22	1
23	3
39	10
41	1
45	1
54	7
57	8
59	7
61	1
67	14
70	4
71	4
72	3
78	6
86	5
88	10
91	10
96	14
103	1
109	14
116	6
130	12
136	11
139	7
141	13
142	12
146	12
Market 208
4	2
11	13
19	12
22	2
23	12
27	6
32	3
33	13
35	1
49	13
50	7
57	2
61	13
64	6
65	14
67	11
72	2
76	11
79	5
87	4
89	4
95	8
96	11
97	15
101	15
109	11
113	12
114	13
120	3
123	6
132	8
139	15
142	9
Market 79
4	5
12	7
13	11
16	5
17	7
18	4
19	12
22	8
27	10
28	1
35	6
39	4
44	6
50	5
53	6
54	12
55	5
56	7
60	2
63	13
64	12
66	1
69	9
77	14
82	8
97	2
105	4
109	9
111	11
115	14
122	1
123	5
132	1
137	1
138	12
142	2
147	3
150	7
Market 61
4	15
8	14
11	12
15	3
25	8
26	13
34	2
35	4
38	1
41	9
44	13
50	11
55	15
63	14
64	1
65	5
94	15
98	7
99	4
103	4
107	5
109	4
111	10
117	14
138	11
139	8
142	9
147	5
Market 262
2	7
12	1
13	14
18	12
35	9
44	10
50	9
53	10
54	12
55	1
57	3
61	4
64	1
69	1
76	15
80	12
82	8
88	13
89	9
93	11
97	1
98	6
99	9
100	6
101	1
107	10
119	14
120	6
122	6
127	2
134	1
136	4
137	12
140	1
144	2
150	11
Market 98
5	7
10	8
13	15
27	3
28	5
32	2
42	4
48	12
66	11
70	3
72	7
79	4
94	14
107	12
115	9
117	15
135	7
137	9
138	8
147	4
Market 252
3	13
5	15
12	7
13	3
18	4
22	12
31	13
32	2
35	4
49	4
51	2
56	8
63	7
69	4
70	4
93	3
96	14
97	1
102	9
106	8
117	15
120	1
125	7
127	4
130	5
134	10
135	12
Market 114
6	5
13	7
22	10
29	12
32	3
38	9
49	5
60	3
63	12
65	9
77	6
80	9
86	2
96	10
98	6
114	3
117	14
120	5
122	15
127	10
145	15
147	3
Market 5
2	8
4	12
10	12
25	1
32	3
35	6
38	15
41	14
43	4
45	8
48	15
51	3
54	7
64	15
69	2
82	1
84	1
92	2
95	14
96	11
97	7
100	12
114	2
117	11
119	10
120	1
121	1
122	14
133	9
142	5
149	12
150	12
Market 122
4	15
12	15
15	13
25	4
30	6
35	15
38	11
43	13
44	9
47	11
52	12
57	15
58	8
60	8
61	4
62	7
64	12
65	10
69	3
77	15
82	14
86	5
89	5
95	4
101	8
107	11
125	3
130	14
134	6
140	1
142	7
145	11
Market 99
9	2
11	13
12	6
18	2
21	3
31	15
38	15
39	10
44	8
56	2
57	1
58	8
61	10
65	13
79	13
81	15
87	12
98	2
102	5
105	3
111	7
118	1
127	9
138	8
149	12
Market 285
9	14
13	3
19	8
21	5
22	3
23	5
32	3
34	3
54	4
55	3
57	7
58	12
64	12
65	8
69	4
78	14
80	8
87	1
90	10
96	4
100	3
107	9
108	11
120	11
121	11
138	1
143	7
147	9
Market 119
2	14
3	6
10	9
16	1
23	10
27	4
32	4
33	4
37	7
42	9
50	11
59	12
61	11
62	8
65	15
66	8
70	15
71	1
79	5
84	12
88	5
96	8
98	4
114	15
118	1
121	9
123	12
135	6
140	5
141	2
147	12
150	11
Market 177
3	10
10	2
13	15
16	2
19	15
25	7
27	8
32	2
43	12
44	1
46	7
48	5
54	3
56	14
61	5
69	6
86	3
115	10
141	10
Market 103
2	5
3	3
5	13
23	7
32	3
35	8
37	5
38	4
49	1
55	10
57	9
65	13
75	14
82	1
97	5
100	13
104	2
113	7
123	1
136	6
139	15
144	5
150	15
Market 209
12	15
22	11
25	3
32	12
37	6
38	14
41	1
51	6
61	13
62	15
66	5
67	9
79	4
84	1
87	6
89	12
96	11
102	4
105	10
110	15
117	12
127	9
130	12
142	15
145	2
146	8
Market 273
1	8
3	2
4	10
6	3
20	3
31	5
33	11
48	12
49	15
55	12
57	11
60	14
61	10
62	4
64	14
67	7
72	2
76	11
82	12
96	10
98	14
100	10
101	14
105	14
110	5
117	7
123	1
134	14
135	9
140	9
147	15
150	7
Market 241
3	8
6	11
12	2
15	4
19	4
26	4
29	11
32	6
45	7
50	12
67	7
80	7
84	13
86	15
95	3
98	1
99	1
107	13
114	13
117	6
122	11
127	4
130	14
134	9
136	14
138	1
147	10
Market 199
17	15
22	3
23	15
25	12
26	4
28	8
32	14
35	7
37	7
38	13
43	11
47	4
49	14
52	11
56	7
57	2
63	6
64	9
66	12
92	3
93	14
98	6
106	14
114	5
115	1
120	14
121	14
127	2
136	12
137	3
139	12
145	3
147	4
Market 185
3	12
12	6
13	9
17	8
22	15
27	8
35	15
42	4
44	5
47	5
48	13
51	13
53	2
54	4
55	6
57	9
61	13
65	9
66	9
69	3
73	3
75	10
80	6
86	10
87	12
88	5
93	9
94	3
109	7
110	4
111	13
114	15
118	11
122	5
127	6
136	1
138	3
139	12
140	1
146	7
Market 154
13	15
17	8
21	1
27	4
29	7
31	12
33	1
43	8
44	6
50	1
54	5
60	12
66	6
69	4
70	2
76	11
86	12
89	3
92	15
100	2
103	6
107	14
110	3
115	12
122	6
125	6
130	4
136	5
137	9
142	4
146	13
Market 143
13	4
20	13
27	11
31	1
35	4
38	5
40	7
48	1
51	9
52	3
53	5
54	3
57	5
58	2
61	8
64	9
68	8
75	3
76	9
77	8
81	4
93	2
95	11
97	12
100	3
102	15
105	15
107	12
113	13
114	15
115	6
116	8
117	8
118	7
120	4
122	4
125	5
130	5
134	4
139	13
145	9
150	6
Market 200
4	5
8	1
10	4
13	9
20	4
38	14
52	12
55	8
64	5
73	4
87	6
93	13
103	1
116	3
120	11
122	10
123	5
127	2
130	7
132	10
140	12
Market 171
1	3
4	15
8	3
10	10
11	5
13	15
21	10
25	15
42	13
48	4
50	10
57	6
64	15
70	15
78	1
89	15
91	8
93	13
96	2
103	2
110	6
120	1
130	9
134	13
140	1
142	3
145	1
147	8
Market 127
2	7
4	6
18	15
23	15
27	5
33	6
34	14
37	14
38	5
40	14
43	12
45	15
47	15
52	5
56	10
62	8
68	3
70	2
76	9
79	8
82	9
98	11
103	14
108	5
114	4
120	6
139	13
141	14
145	12
Market 194
4	13
25	6
35	13
38	3
42	10
52	15
60	15
61	13
62	2
64	2
71	15
72	14
79	7
80	6
82	11
86	8
96	11
109	7
115	12
125	12
127	13
130	10
132	14
143	2
Market 195
11	15
13	12
17	4
19	13
22	5
23	1
45	15
47	6
49	3
52	11
56	13
62	12
64	13
72	2
80	15
82	10
87	3
103	10
107	5
115	13
117	2
123	14
Market 124
11	14
15	5
18	5
27	4
37	1
40	2
45	2
48	6
54	11
58	11
65	3
67	6
69	9
71	6
79	11
86	3
87	4
93	14
96	10
104	3
107	12
122	12
123	15
131	9
134	15
136	12
137	13
140	10
141	14
142	9
145	12
147	14
Market 109
11	12
13	7
19	5
22	9
23	4
25	10
27	8
35	6
49	5
51	5
54	10
63	15
84	11
87	5
88	4
98	6
105	9
111	9
115	14
117	3
121	14
122	2
127	7
130	2
132	3
135	9
136	11
139	15
141	14
Market 235
1	13
4	15
8	8
9	8
11	9
21	11
23	10
31	7
35	13
38	4
47	8
53	5
61	9
66	3
72	3
75	10
76	13
82	2
88	9
101	15
118	1
134	9
145	8
Market 31
8	4
9	8
18	8
20	13
21	8
31	5
37	10
39	15
57	2
65	11
67	15
72	2
77	13
79	12
87	1
88	9
90	9
98	10
102	13
117	6
120	14
125	7
131	11
132	7
134	10
135	14
137	12
140	14
142	14
143	10
146	5
147	9
Market 13
3	10
4	10
5	12
6	13
11	2
13	14
35	1
42	6
44	8
48	6
53	12
56	13
60	6
61	1
72	14
75	14
88	4
99	4
101	4
103	7
106	3
111	5
114	1
117	1
135	7
136	4
142	9
149	10
Market 70
4	15
12	11
15	3
18	8
22	4
24	4
29	8
34	11
44	5
52	4
53	14
58	13
60	11
67	2
75	12
79	10
82	1
88	1
93	13
106	5
109	15
110	1
113	14
137	7
146	1
Market 205
2	11
3	1
4	1
11	13
13	4
15	13
41	10
43	2
45	4
49	15
50	10
52	9
68	14
81	3
86	15
102	9
103	8
109	12
110	14
116	9
117	7
143	5
147	14
Market 239
9	2
11	2
13	14
15	15
18	2
27	14
37	13
54	5
56	10
65	15
74	5
86	1
89	12
99	3
102	5
103	9
105	11
117	5
125	13
138	6
139	4
146	13
147	2
Market 293
11	15
13	15
17	7
19	13
23	1
31	8
33	15
39	13
47	6
55	11
62	5
81	8
84	5
93	10
98	12
112	14
115	10
142	13
149	13
Market 74
2	4
9	1
11	6
13	6
15	14
24	2
27	14
31	14
37	13
38	6
40	9
44	15
52	5
55	2
61	9
69	5
71	9
78	8
79	4
82	9
84	4
88	12
109	13
114	5
118	10
121	2
122	5
134	11
136	7
140	10
142	4
Market 291
2	10
6	10
17	15
18	13
21	13
22	7
31	10
41	7
44	4
58	10
86	10
91	4
93	11
96	1
106	10
109	10
115	3
122	12
131	9
134	6
147	4
Market 182
12	14
15	12
19	13
25	2
32	3
48	14
54	4
63	7
70	12
80	3
82	4
93	4
96	4
107	12
114	3
121	3
135	5
145	3
146	3
149	3
Market 21
3	7
5	5
22	6
34	1
38	7
49	15
56	3
60	6
78	13
86	1
87	6
90	10
91	7
97	12
98	12
105	7
108	2
121	7
128	4
132	1
137	4
138	15
142	7
149	14
Market 59
2	4
18	1
19	11
21	2
31	7
38	8
51	15
61	2
62	1
63	6
78	7
82	1
85	12
97	15
111	1
115	7
136	3
141	3
142	3
143	2
Market 213
2	14
6	14
13	3
15	3
27	3
30	13
38	2
43	9
56	1
69	7
76	11
79	14
82	7
95	10
102	13
117	12
136	15
Market 129
1	13
2	6
8	1
10	1
13	6
27	4
28	7
31	3
32	5
36	10
48	2
49	15
50	3
51	2
54	2
61	5
64	14
66	13
69	14
70	14
75	15
79	9
81	10
87	4
88	10
91	5
95	8
103	15
109	4
115	14
118	4
120	6
121	4
122	3
123	6
125	9
132	4
137	4
139	2
140	12
142	7
143	1
147	15
150	6
Market 164
4	11
6	13
18	2
19	9
30	14
35	6
43	4
49	4
62	8
67	12
75	13
80	10
81	7
94	12
98	15
103	15
127	14
132	10
Market 181
2	3
7	8
11	3
26	1
31	10
33	9
39	1
42	7
52	6
53	4
56	4
61	9
66	8
75	4
79	15
82	7
84	10
90	5
93	11
96	8
107	11
115	11
117	11
119	1
123	7
134	15
135	9
136	15
137	14
139	6
142	7
146	11
Market 2
3	15
6	14
10	8
11	3
13	1
22	1
25	14
31	11
49	12
59	14
64	7
69	7
75	3
89	6
94	5
96	11
99	2
106	13
110	11
117	14
118	6
120	6
132	6
135	7
136	6
143	7
147	9
150	2
Market 44
7	12
11	5
13	10
31	11
49	8
50	11
51	2
59	11
60	8
63	9
67	14
79	4
94	9
97	9
103	2
110	10
111	6
115	11
132	15
149	8
Market 290
2	13
5	2
10	5
11	7
13	12
15	14
31	11
34	12
44	10
48	15
67	13
69	15
77	3
86	13
109	2
136	10
141	2
145	11
Market 41
3	8
7	15
11	14
15	9
17	6
18	14
22	8
23	12
26	7
31	4
32	11
35	7
48	10
51	9
54	13
56	7
57	2
63	7
64	14
66	1
72	7
79	3
93	14
95	2
96	11
123	15
126	4
132	7
134	3
136	1
140	12
144	9
148	7
150	6
Market 189
1	15
4	8
8	7
11	13
12	6
18	10
27	8
33	15
50	1
57	5
61	11
63	9
75	4
81	7
107	1
115	3
122	14
123	12
140	4
141	1
147	6
148	1
Market 18
2	7
9	11
11	1
18	7
31	7
48	15
49	6
51	2
53	5
61	9
65	2
67	6
69	4
71	12
99	14
103	6
105	13
106	13
110	12
113	6
115	8
117	1
123	8
124	15
139	4
141	14
Market 150
9	13
11	7
12	5
15	2
20	11
22	1
27	8
33	6
38	11
48	12
55	12
56	7
63	2
69	7
70	12
90	5
91	1
96	10
107	2
114	13
116	2
127	8
130	14
139	12
140	5
141	4
Market 151
2	13
24	14
31	8
35	14
37	11
38	4
40	14
50	10
52	4
56	5
63	13
69	1
79	10
82	13
86	4
97	7
107	6
110	11
114	11
116	13
136	13
140	15
145	1
Market 39
9	11
11	8
13	14
17	13
31	12
32	10
34	14
38	10
39	2
49	9
51	4
56	9
63	3
66	12
68	4
76	14
89	4
95	12
96	4
105	3
124	12
125	11
126	4
131	12
132	15
137	10
Market 225
3	15
4	15
18	5
27	10
28	1
31	7
32	14
39	10
44	14
45	10
51	13
56	1
59	4
63	5
89	8
95	4
96	10
106	12
121	12
125	1
126	6
130	14
134	9
136	1
140	13
145	1
Market 87
8	12
9	4
18	13
22	7
25	9
26	11
31	14
32	3
33	15
35	7
57	9
60	6
62	13
64	14
65	6
80	1
82	11
93	14
97	2
98	13
101	1
111	5
114	3
115	7
117	3
125	13
130	13
131	11
132	9
137	9
138	2
143	8
147	2
Market 3
1	4
8	5
17	12
19	4
20	2
26	15
27	10
32	7
48	14
50	5
69	2
82	7
95	8
97	11
105	2
106	3
126	9
133	10
134	6
142	8
143	11
Market 284
3	13
35	5
38	1
43	6
49	9
54	7
63	9
66	15
77	7
78	4
82	10
89	5
91	7
94	11
98	3
106	13
111	5
114	13
136	10
146	6
149	13
150	10
Market 60
4	12
10	9
17	12
31	1
35	4
43	7
48	13
52	11
62	2
66	6
69	3
72	8
73	13
76	7
87	8
89	9
101	14
103	7
105	10
107	6
114	13
116	7
117	4
132	14
150	10
Market 153
67	2
69	10
75	5
81	14
88	7
98	15
112	1
118	1
140	9
143	12
149	15
150	9
Market 279
3	10
5	13
10	1
12	10
13	4
17	4
18	15
26	8
30	13
37	3
48	3
51	15
56	9
59	6
61	5
65	6
66	12
69	6
77	7
79	4
82	9
84	1
99	8
102	13
103	15
110	12
112	14
114	6
115	7
117	6
120	5
125	4
126	15
133	12
135	13
136	2
150	12
Market 214
10	13
18	6
25	6
27	3
28	13
32	9
38	6
39	14
43	6
44	3
50	12
51	10
63	2
65	2
67	8
69	12
75	12
77	13
79	11
82	12
83	12
97	8
98	6
102	4
105	2
107	5
114	13
127	9
130	7
134	15
135	6
136	2
139	4
142	10
146	13
Market 198
5	15
12	6
15	7
22	9
32	11
42	3
49	7
51	8
56	7
62	6
63	1
64	3
65	6
67	14
73	4
77	3
89	4
93	11
101	2
102	9
107	12
114	1
121	11
126	3
127	5
132	5
136	15
142	2
148	9
Market 299
2	13
6	11
23	9
37	8
40	6
43	9
49	5
51	3
65	3
68	2
77	5
89	6
97	1
103	1
112	2
116	5
120	3
122	2
125	7
132	8
135	11
136	3
142	12
143	2
Market 14
3	12
6	5
22	3
35	2
54	7
62	12
64	12
75	8
76	4
77	8
82	11
93	2
95	4
96	9
107	5
110	9
117	4
119	14
120	15
125	6
126	1
137	7
139	3
140	5
144	10
148	5
Market 88
4	10
8	12
19	6
20	1
22	7
26	12
28	6
38	1
44	4
48	6
49	15
50	3
51	4
55	15
69	15
71	10
80	5
85	14
88	7
91	14
93	11
96	5
97	7
98	12
103	5
105	7
114	11
115	7
122	8
123	8
127	2
130	6
132	12
138	1
139	6
140	15
141	14
146	11
149	13
Market 217
4	13
9	12
10	12
12	11
18	13
21	7
23	13
35	8
37	5
45	6
48	2
54	12
55	9
59	12
62	8
65	7
73	3
106	7
110	15
111	13
114	8
117	2
130	7
132	12
138	3
140	15
143	4
Market 248
2	1
10	2
11	7
13	5
22	7
28	3
31	2
37	3
44	10
