CapEuclideo.50.150.1.5
Total Cost:126927
|M*|: 49
Depot
Market 32
2	13
3	12
7	12
8	4
10	8
14	11
15	10
18	9
19	14
22	15
25	11
28	9
29	1
35	13
36	8
42	2
43	11
44	5
49	13
50	3
54	4
55	6
59	15
60	8
65	14
69	2
70	13
72	8
74	3
75	4
77	13
78	2
81	7
82	3
87	13
88	12
89	12
91	9
92	8
93	4
95	1
96	9
97	9
99	10
101	11
104	12
107	15
112	10
115	11
118	4
119	1
122	2
123	9
127	9
128	12
129	10
131	12
132	4
136	9
137	15
138	4
139	11
143	7
144	10
146	15
147	15
Market 38
3	10
4	1
5	4
7	9
10	7
11	7
17	2
18	3
22	8
23	4
25	5
26	9
28	15
29	6
30	6
32	6
38	3
40	3
42	8
43	3
47	3
48	8
50	6
51	7
52	6
55	11
59	1
60	1
62	1
63	10
64	9
65	6
66	8
67	11
69	6
72	3
73	5
74	11
75	8
77	15
78	12
80	15
81	9
82	8
86	5
88	10
89	7
90	7
93	6
95	14
97	3
98	11
103	12
104	2
107	12
108	14
111	2
112	11
115	14
116	2
119	14
121	3
125	5
127	15
129	10
130	15
131	11
133	13
135	10
136	4
138	7
139	7
141	12
143	15
144	12
145	13
146	10
147	7
148	7
Market 19
2	6
3	11
4	3
7	14
14	10
15	7
17	15
19	7
20	6
22	1
23	3
24	2
25	15
28	8
29	12
30	13
36	12
38	11
43	13
47	11
49	13
50	1
51	5
52	8
55	8
56	4
60	3
63	5
65	6
66	2
67	7
70	13
72	14
74	14
75	11
76	12
78	11
80	13
82	7
85	3
87	7
88	13
89	14
91	6
92	14
93	9
95	15
96	8
97	4
98	9
99	2
100	5
103	3
105	1
107	15
108	15
114	5
116	15
120	11
122	6
123	4
125	2
128	8
130	8
131	2
132	6
133	15
137	7
138	3
139	12
143	9
144	2
146	13
147	5
Market 42
3	11
4	9
7	4
10	12
11	12
17	7
18	13
22	9
23	13
25	6
30	4
37	10
38	11
42	6
46	2
47	3
48	10
49	3
50	4
51	4
55	11
56	13
59	9
61	15
63	13
65	2
66	5
72	3
74	8
76	2
77	2
80	1
84	5
85	1
87	3
89	12
91	9
93	7
99	6
102	15
103	2
104	4
108	14
113	15
114	1
115	1
119	1
120	13
122	4
124	9
125	13
130	15
131	5
136	12
139	3
144	10
146	12
147	3
Market 14
2	11
6	12
7	12
10	10
11	11
13	8
14	6
18	9
19	5
23	13
25	12
28	2
32	1
34	2
42	4
48	4
49	5
50	10
52	10
54	15
55	4
60	4
65	11
66	15
72	1
73	15
74	1
77	12
81	12
86	12
87	7
89	4
91	7
93	3
95	7
97	13
99	11
104	13
111	15
115	7
116	9
121	15
122	13
127	1
131	9
133	1
136	11
137	4
139	15
141	5
144	5
145	3
146	9
147	12
Market 5
3	12
5	1
6	1
7	15
11	11
13	5
17	7
18	2
23	2
26	12
28	5
29	5
30	14
32	1
36	13
40	8
47	14
48	1
52	1
53	10
55	5
56	1
59	5
60	12
63	2
65	11
67	8
68	1
69	7
70	11
76	7
77	12
80	15
82	14
85	15
86	1
87	12
90	15
91	7
93	6
94	3
95	13
98	11
103	3
107	9
108	2
109	7
111	12
114	4
115	12
121	1
123	13
125	3
127	6
130	13
131	15
132	15
133	9
136	1
138	2
139	5
140	2
141	14
143	11
144	4
145	10
148	9
150	15
Market 24
2	5
3	7
7	3
9	4
10	14
11	11
15	6
16	15
17	6
18	13
20	3
21	11
22	10
24	8
28	8
29	14
30	4
36	11
37	10
42	2
43	8
45	4
50	13
55	11
56	8
60	5
65	4
66	7
70	5
72	7
74	13
76	13
80	15
81	2
82	7
87	10
88	8
89	1
91	14
93	10
96	1
97	3
99	2
101	3
102	5
103	14
106	13
107	4
108	2
112	1
116	3
118	7
119	8
122	8
124	3
128	4
129	14
130	14
131	6
132	1
133	11
137	15
138	4
139	9
143	6
144	8
146	9
147	2
Market 21
1	12
3	9
4	10
5	3
11	1
13	13
17	5
18	2
22	12
23	2
25	3
26	3
29	14
30	11
33	15
38	10
41	15
42	10
47	3
49	13
50	5
51	10
52	4
54	4
55	13
56	6
57	10
58	13
59	4
60	5
62	6
63	2
65	3
66	6
67	8
69	6
72	14
73	15
74	3
75	10
76	8
77	2
80	4
81	13
82	15
85	4
87	3
89	11
90	14
93	15
94	8
95	10
97	4
98	8
99	1
104	14
107	4
108	2
111	10
114	5
115	10
116	3
121	9
122	4
125	11
127	15
129	1
130	6
131	7
133	5
137	3
139	6
143	2
145	11
146	6
147	6
148	9
149	5
Market 22
3	15
7	11
11	14
18	8
22	5
23	1
27	14
28	2
29	11
30	15
32	4
47	7
48	9
50	3
52	15
59	6
60	2
61	12
66	1
67	14
69	8
72	11
73	12
76	13
77	6
81	7
82	10
86	5
90	9
91	13
